2025-04-14 21:36:35,862 - ZucoExtractor - INFO - Found 32 .mat files
2025-04-14 21:36:35,895 - ZucoExtractor - INFO - Found 390 sentences in resultsYAG_TSR.mat
2025-04-14 21:36:42,374 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 39
2025-04-14 21:36:42,374 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 40
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 41
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 42
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 43
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 44
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 45
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 46
2025-04-14 21:36:42,375 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 47
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 48
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 49
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 50
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 51
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 52
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 53
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 54
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 55
2025-04-14 21:36:42,376 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 56
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 57
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 58
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 59
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 60
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 61
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 62
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 63
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 64
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 65
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 66
2025-04-14 21:36:42,377 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 67
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 68
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 69
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 70
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 71
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 72
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 73
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 74
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 75
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 76
2025-04-14 21:36:42,378 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 77
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 78
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 79
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 80
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 81
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 82
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 83
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 84
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 85
2025-04-14 21:36:42,379 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 86
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 87
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 88
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 89
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 90
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 91
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 92
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 93
2025-04-14 21:36:42,380 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 94
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 95
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 96
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 97
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 98
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 99
2025-04-14 21:36:42,381 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 100
2025-04-14 21:36:42,382 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 101
2025-04-14 21:36:42,382 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 102
2025-04-14 21:36:42,382 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 103
2025-04-14 21:36:42,382 - ZucoExtractor - WARNING - Non-reference word data in sentence 90, word 104
2025-04-14 21:36:42,425 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 0
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 1
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 2
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 3
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 4
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 5
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 6
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 7
2025-04-14 21:36:42,426 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 8
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 9
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 10
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 11
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 12
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 13
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 14
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 15
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 16
2025-04-14 21:36:42,427 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 17
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 18
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 19
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 20
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 21
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 22
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 23
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 24
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 25
2025-04-14 21:36:42,428 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 26
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 27
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 28
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 29
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 30
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 31
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 32
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 33
2025-04-14 21:36:42,429 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 34
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 35
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 36
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 37
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 38
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 39
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 40
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 41
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 42
2025-04-14 21:36:42,430 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 43
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 44
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 45
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 46
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 47
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 48
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 49
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 50
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 51
2025-04-14 21:36:42,431 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 52
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 53
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 54
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 55
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 56
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 57
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 58
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 59
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 60
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 61
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 62
2025-04-14 21:36:42,432 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 63
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 64
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 65
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 66
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 67
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 68
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 69
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 70
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 71
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 72
2025-04-14 21:36:42,433 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 73
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 74
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 75
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 76
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 77
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 78
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 79
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 80
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 81
2025-04-14 21:36:42,434 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 82
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 83
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 84
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 85
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 86
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 87
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 88
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 89
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 90
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 91
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 92
2025-04-14 21:36:42,435 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 93
2025-04-14 21:36:42,436 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 94
2025-04-14 21:36:42,436 - ZucoExtractor - WARNING - Non-reference word data in sentence 91, word 95
